name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_age,price_per_km,brand
Hyundai EON Era Plus,2012.0,235000.0,54000.0,Petrol,Dealer,Manual,First Owner,14.0,4.351851851851852,Hyundai
Volkswagen Ameo 1.5 TDI Highline,2017.0,640000.0,56000.0,Diesel,Dealer,Manual,First Owner,9.0,11.428571428571429,Volkswagen
Maruti Alto LX,2006.0,52000.0,120000.0,Petrol,Individual,Manual,Third Owner,20.0,0.43333333333333335,Maruti
Maruti Omni LPG CARGO BSIII W IMMOBILISER,2009.0,80000.0,90000.0,LPG,Individual,Manual,Second Owner,17.0,0.8888888888888888,Maruti
Maruti Alto LX,2014.0,140000.0,70000.0,Petrol,Individual,Manual,Second Owner,12.0,2.0,Maruti
Hyundai Verna i (Petrol),2008.0,120000.0,90000.0,Petrol,Individual,Manual,First Owner,18.0,1.3333333333333333,Hyundai
Mahindra Renault Logan 1.5 DLS,2008.0,89999.0,213000.0,Diesel,Individual,Manual,First Owner,18.0,0.4225305164319249,Mahindra
Chevrolet Optra Magnum 2.0 LS BSIII,2012.0,180000.0,120000.0,Diesel,Individual,Manual,First Owner,14.0,1.5,Chevrolet
Mahindra Scorpio S11 BSIV,2017.0,1500000.0,20000.0,Diesel,Individual,Manual,First Owner,9.0,75.0,Mahindra
Hyundai i20 Active 1.2 SX,2017.0,700000.0,10000.0,Petrol,Individual,Manual,First Owner,9.0,70.0,Hyundai
Maruti SX4 Celebration Diesel,2012.0,285000.0,80000.0,Diesel,Individual,Manual,Second Owner,14.0,3.5625,Maruti
Hyundai Grand i10 Magna,2015.0,390000.0,90000.0,Petrol,Individual,Manual,First Owner,11.0,4.333333333333333,Hyundai
Maruti Alto LXi BSIII,2008.0,125000.0,80000.0,Petrol,Individual,Manual,First Owner,18.0,1.5625,Maruti
Maruti SX4 Zxi with Leather BSIII,2008.0,225000.0,60000.0,Petrol,Individual,Manual,Second Owner,18.0,3.75,Maruti
Hyundai i10 Era,2011.0,175000.0,139000.0,Petrol,Individual,Manual,Second Owner,15.0,1.2589928057553956,Hyundai
Toyota Innova 2.5 V Diesel 7-seater,2011.0,1075000.0,160000.0,Diesel,Individual,Manual,Second Owner,15.0,6.71875,Toyota
Honda Mobilio V i DTEC,2014.0,300000.0,150000.0,Diesel,Individual,Manual,First Owner,12.0,2.0,Honda
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2010.0,700000.0,163000.0,Diesel,Individual,Manual,Fourth & Above Owner,16.0,4.294478527607362,Toyota
Unknown,2009.0,90000.0,120000.0,Diesel,Dealer,Manual,First Owner,17.0,0.75,Unknown
Tata Indica Vista TDI LS,2011.0,120000.0,60000.0,Diesel,Individual,Manual,First Owner,15.0,2.0,Tata
Chevrolet Beat Diesel LS,2012.0,220000.0,100000.0,Diesel,Individual,Manual,Second Owner,14.0,2.2,Chevrolet
Tata Zest Quadrajet 1.3 75PS XE,2015.0,300000.0,140000.0,Diesel,Dealer,Manual,First Owner,11.0,2.142857142857143,Tata
Skoda Fabia 1.2L Diesel Ambiente,2010.0,350000.0,87000.0,Diesel,Dealer,Manual,Second Owner,16.0,4.022988505747127,Skoda
Maruti 800 Std,2013.0,170000.0,70000.0,Petrol,Individual,Manual,First Owner,13.0,2.4285714285714284,Maruti
Ford Figo Petrol Titanium,2015.0,300000.0,50000.0,Petrol,Individual,Manual,Second Owner,11.0,6.0,Ford
Unknown,2014.0,1050000.0,70000.0,Petrol,Individual,Manual,First Owner,12.0,15.0,Unknown
Hyundai Grand i10 1.2 CRDi Asta,2018.0,465000.0,60000.0,Diesel,Individual,Manual,First Owner,8.0,7.75,Hyundai
Chevrolet Beat Diesel LT,2011.0,130000.0,80000.0,Diesel,Individual,Manual,Second Owner,15.0,1.625,Chevrolet
Datsun GO Plus T Option Petrol,2018.0,434999.0,10000.0,Petrol,Individual,Manual,First Owner,8.0,43.4999,Datsun
Hyundai Grand i10 1.2 Kappa Asta,2018.0,500000.0,32000.0,Petrol,Individual,Manual,First Owner,8.0,15.625,Hyundai
Maruti Omni MPI STD BSIV,2018.0,200000.0,10000.0,Petrol,Individual,Manual,First Owner,8.0,20.0,Maruti
Maruti Baleno Alpha 1.2,2017.0,625000.0,52000.0,Petrol,Dealer,Manual,First Owner,9.0,12.01923076923077,Maruti
Ford Fiesta Classic 1.4 SXI Duratorq,2006.0,110000.0,120000.0,Diesel,Individual,Manual,Third Owner,20.0,0.9166666666666666,Ford
Hyundai Elite i20 Asta Option BSIV,2019.0,800000.0,11240.0,Petrol,Individual,Manual,First Owner,7.0,71.17437722419929,Hyundai
Hyundai Grand i10 CRDi Magna,2017.0,490000.0,66000.0,Diesel,Dealer,Manual,First Owner,9.0,7.424242424242424,Hyundai
Maruti Ertiga SHVS ZDI,2017.0,880000.0,64000.0,Diesel,Dealer,Manual,First Owner,9.0,13.75,Maruti
Hyundai Santro Xing GL Plus,2013.0,290000.0,49000.0,Petrol,Individual,Manual,First Owner,13.0,5.918367346938775,Hyundai
Tata Sumo GX TC 7 Str BSIII,2006.0,115999.0,100000.0,Diesel,Individual,Manual,Second Owner,20.0,1.15999,Tata
Renault KWID RXT,2018.0,360000.0,26500.0,Petrol,Individual,Manual,First Owner,8.0,13.584905660377359,Renault
Maruti 800 AC,2002.0,65000.0,100000.0,Petrol,Individual,Manual,Second Owner,24.0,0.65,Maruti
Maruti Vitara Brezza LDi Option,2017.0,685000.0,72000.0,Petrol,Dealer,Manual,First Owner,9.0,9.51388888888889,Maruti
Honda Jazz S,2009.0,300000.0,60000.0,Petrol,Individual,Manual,First Owner,17.0,5.0,Honda
Hyundai i20 1.4 Sportz,2017.0,680000.0,44000.0,Diesel,Dealer,Manual,First Owner,9.0,15.454545454545455,Hyundai
Maruti Ertiga SHVS ZDI Plus,2017.0,1000000.0,60000.0,Diesel,Individual,Manual,Second Owner,9.0,16.666666666666668,Maruti
Tata Sumo SE Plus BSIII,2002.0,100000.0,120000.0,Diesel,Individual,Manual,First Owner,24.0,0.8333333333333334,Tata
Mahindra Xylo E4,2010.0,160000.0,130000.0,Diesel,Individual,Manual,First Owner,16.0,1.2307692307692308,Mahindra
Maruti Swift ZDi BSIV,2017.0,450000.0,70000.0,Diesel,Individual,Manual,First Owner,9.0,6.428571428571429,Maruti
Maruti Ertiga VXI,2014.0,600000.0,20000.0,Petrol,Individual,Manual,First Owner,12.0,30.0,Maruti
Hyundai i20 1.4 Magna ABS,2009.0,180000.0,60000.0,Diesel,Individual,Manual,Second Owner,17.0,3.0,Hyundai
Maruti Alto LXi,2007.0,100000.0,195000.0,Petrol,Individual,Manual,First Owner,19.0,0.5128205128205128,Maruti
Maruti Alto LXi,2010.0,120000.0,90000.0,Petrol,Individual,Manual,Second Owner,16.0,1.3333333333333333,Maruti
Hyundai Getz GL,2014.0,130000.0,80000.0,Petrol,Individual,Manual,Third Owner,12.0,1.625,Hyundai
Maruti Wagon R LX BS IV,2011.0,350000.0,155000.0,Petrol,Individual,Manual,First Owner,15.0,2.2580645161290325,Maruti
Mahindra Bolero Power Plus SLX,2019.0,860000.0,60000.0,Diesel,Individual,Manual,First Owner,7.0,14.333333333333334,Mahindra
Hyundai i20 1.2 Spotz,2018.0,650000.0,20000.0,Petrol,Individual,Manual,Second Owner,8.0,32.5,Hyundai
Maruti Wagon R LXI Minor,2010.0,100000.0,80000.0,Petrol,Individual,Manual,Second Owner,16.0,1.25,Maruti
Maruti Alto 800 VXI,2017.0,282000.0,20000.0,Petrol,Individual,Manual,First Owner,9.0,14.1,Maruti
Hyundai i20 Asta (o),2009.0,300000.0,50000.0,Petrol,Individual,Manual,First Owner,17.0,6.0,Hyundai
Hyundai i20 Asta,2010.0,270000.0,110000.0,Petrol,Individual,Manual,Second Owner,16.0,2.4545454545454546,Hyundai
Hyundai Verna 1.6 SX CRDi (O),2013.0,550000.0,29000.0,Diesel,Individual,Manual,First Owner,13.0,18.96551724137931,Hyundai
Mahindra Xylo D2 BSIV,2013.0,450000.0,120000.0,Diesel,Individual,Manual,First Owner,13.0,3.75,Mahindra
Mahindra Bolero SLX 2WD BSIII,2011.0,430000.0,70000.0,Diesel,Individual,Manual,Second Owner,15.0,6.142857142857143,Mahindra
Maruti Ertiga VXI ABS,2013.0,350000.0,40000.0,Petrol,Individual,Manual,First Owner,13.0,8.75,Maruti
Honda Brio 1.2 E MT,2017.0,350000.0,20000.0,Petrol,Individual,Manual,First Owner,9.0,17.5,Honda
Toyota Etios Liva G,2013.0,229999.0,50000.0,Petrol,Individual,Manual,Second Owner,13.0,4.59998,Toyota
Unknown,2013.0,110000.0,50000.0,Petrol,Individual,Manual,First Owner,13.0,2.2,Unknown
Maruti Swift Dzire 1.2 Vxi BSIV,2012.0,395000.0,49000.0,Petrol,Individual,Manual,Second Owner,14.0,8.061224489795919,Maruti
Mahindra Scorpio VLS AT 2.2 mHAWK,2011.0,650000.0,70000.0,Diesel,Individual,Automatic,Second Owner,15.0,9.285714285714286,Mahindra
Mahindra Bolero SLX,2011.0,350000.0,90000.0,Diesel,Individual,Manual,Second Owner,15.0,3.888888888888889,Mahindra
Mahindra XUV500 W11 Option AWD,2020.0,350000.0,25000.0,Diesel,Dealer,Manual,First Owner,6.0,14.0,Mahindra
Unknown,2018.0,360000.0,4000.0,Petrol,Individual,Manual,First Owner,8.0,90.0,Unknown
Unknown,2018.0,1300000.0,10000.0,Diesel,Individual,Manual,First Owner,8.0,130.0,Unknown
Renault Duster 110PS Diesel RxL,2015.0,800000.0,15000.0,Diesel,Individual,Manual,First Owner,11.0,53.333333333333336,Renault
Hyundai EON Magna Plus,2018.0,229999.0,30000.0,Petrol,Individual,Manual,First Owner,8.0,7.666633333333333,Hyundai
Maruti Wagon R VXI,2014.0,315000.0,41000.0,Petrol,Dealer,Manual,First Owner,12.0,7.682926829268292,Maruti
Chevrolet Spark 1.0 LT,2012.0,125000.0,28000.0,Petrol,Individual,Manual,First Owner,14.0,4.464285714285714,Chevrolet
Maruti Baleno Alpha,2019.0,700000.0,16000.0,Petrol,Individual,Manual,First Owner,7.0,43.75,Maruti
Hyundai EON 1.0 Kappa Magna Plus,2015.0,160000.0,70000.0,Petrol,Individual,Manual,First Owner,11.0,2.2857142857142856,Hyundai
Ford Figo Aspire 1.2 Ti-VCT Trend,2017.0,530000.0,10832.0,Petrol,Dealer,Manual,First Owner,9.0,48.92909896602659,Ford
Ford Figo Aspire Facelift,2018.0,624000.0,14681.0,Diesel,Dealer,Manual,First Owner,8.0,42.50391662693277,Ford
Unknown,2009.0,250000.0,50000.0,Petrol,Individual,Manual,First Owner,17.0,5.0,Unknown
Mahindra Bolero SLX,2016.0,585000.0,51000.0,Diesel,Individual,Manual,First Owner,10.0,11.470588235294118,Mahindra
Hyundai Verna 1.4 VTVT,2015.0,500000.0,25000.0,Petrol,Individual,Manual,First Owner,11.0,20.0,Hyundai
Chevrolet Sail 1.2 LT ABS,2014.0,350000.0,30000.0,Petrol,Individual,Manual,First Owner,12.0,11.666666666666666,Chevrolet
Honda City i-DTEC SV,2014.0,350000.0,80000.0,Diesel,Dealer,Manual,First Owner,12.0,4.375,Honda
Hyundai Grand i10 1.2 Kappa Asta,2017.0,500000.0,60000.0,Petrol,Individual,Manual,First Owner,9.0,8.333333333333334,Hyundai
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,430000.0,200000.0,Diesel,Individual,Manual,First Owner,11.0,2.15,Mahindra
Hyundai Grand i10 1.2 Kappa Sportz Option,2013.0,345000.0,44000.0,Petrol,Dealer,Manual,First Owner,13.0,7.840909090909091,Hyundai
Maruti Baleno Sigma 1.2,2015.0,500000.0,10000.0,Petrol,Individual,Manual,First Owner,11.0,50.0,Maruti
Tata Tiago 1.2 Revotron XZ,2019.0,425000.0,19600.0,Petrol,Individual,Manual,First Owner,7.0,21.683673469387756,Tata
Maruti Wagon R LXI,2014.0,80000.0,40000.0,Petrol,Individual,Manual,Second Owner,12.0,2.0,Maruti
Chevrolet Beat Diesel LS,2011.0,106000.0,50000.0,Diesel,Individual,Manual,First Owner,15.0,2.12,Chevrolet
Unknown,2009.0,180000.0,46730.0,Petrol,Individual,Manual,First Owner,17.0,3.851915257864327,Unknown
Datsun GO A,2015.0,250000.0,40000.0,Petrol,Individual,Manual,Second Owner,11.0,6.25,Datsun
Skoda Yeti Ambition 4WD,2011.0,350000.0,80000.0,Diesel,Individual,Manual,First Owner,15.0,4.375,Skoda
Maruti Zen LXi BSII,2002.0,60000.0,80000.0,Petrol,Individual,Manual,Second Owner,24.0,0.75,Maruti
Hyundai Verna CRDi 1.6 EX,2018.0,900000.0,24000.0,Diesel,Individual,Manual,First Owner,8.0,37.5,Hyundai
Ford Aspire Titanium Diesel BSIV,2017.0,700000.0,21170.0,Diesel,Dealer,Manual,First Owner,9.0,33.065658951346244,Ford
BMW 3 Series 320d Sport,2013.0,2000000.0,167223.0,Diesel,Dealer,Automatic,First Owner,13.0,11.960077262099114,BMW
Maruti Ertiga SHVS ZDI Plus,2017.0,1000000.0,40000.0,Diesel,Individual,Manual,First Owner,9.0,25.0,Maruti
BMW X1 sDrive 20d Exclusive,2011.0,1375000.0,60000.0,Diesel,Individual,Automatic,First Owner,15.0,22.916666666666668,BMW
Toyota Innova Crysta 2.4 VX MT,2016.0,1800000.0,60000.0,Diesel,Dealer,Manual,First Owner,10.0,30.0,Toyota
Chevrolet Tavera Neo 3 10 Seats BSIV,2007.0,160000.0,120000.0,Diesel,Individual,Manual,Third Owner,19.0,1.3333333333333333,Chevrolet
Mitsubishi Outlander 2.4,2012.0,525000.0,140000.0,Petrol,Individual,Automatic,First Owner,14.0,3.75,Mitsubishi
Mahindra XUV500 W8 2WD,2012.0,850000.0,212814.0,Diesel,Dealer,Manual,First Owner,14.0,3.9940981326416494,Mahindra
Maruti Baleno Alpha 1.3,2019.0,800000.0,30000.0,Diesel,Individual,Manual,First Owner,7.0,26.666666666666668,Maruti
Ford Figo Aspire 1.5 TDCi Titanium,2017.0,700000.0,88635.0,Diesel,Dealer,Manual,First Owner,9.0,7.897557398318948,Ford
Maruti Swift Dzire VDI,2018.0,800000.0,25000.0,Diesel,Individual,Manual,First Owner,8.0,32.0,Maruti
Hyundai i20 1.2 Spotz,2017.0,575000.0,20000.0,Petrol,Individual,Manual,Second Owner,9.0,28.75,Hyundai
Renault Duster 110PS Diesel RxZ,2012.0,350000.0,110000.0,Diesel,Individual,Manual,Second Owner,14.0,3.1818181818181817,Renault
Maruti Swift Vdi BSIII,2008.0,250000.0,120000.0,Diesel,Individual,Manual,Third Owner,18.0,2.0833333333333335,Maruti
Ford Endeavour Titanium 4X2,2011.0,600000.0,149674.0,Diesel,Dealer,Manual,First Owner,15.0,4.008712267995778,Ford
Unknown,2007.0,370000.0,100000.0,Diesel,Individual,Manual,Third Owner,19.0,3.7,Unknown
Maruti Baleno Vxi,2006.0,350000.0,120000.0,Petrol,Individual,Manual,Third Owner,20.0,2.9166666666666665,Maruti
Unknown,2003.0,50000.0,60000.0,Petrol,Individual,Manual,Second Owner,23.0,0.8333333333333334,Unknown
Unknown,2018.0,900000.0,25000.0,Diesel,Individual,Manual,First Owner,8.0,36.0,Unknown
Maruti Wagon R VXI BS IV,2014.0,300000.0,60000.0,Petrol,Individual,Manual,Second Owner,12.0,5.0,Maruti
Tata Indica LSI,2002.0,125000.0,40000.0,Petrol,Individual,Manual,First Owner,24.0,3.125,Tata
Maruti Swift Dzire VDI,2015.0,350000.0,60000.0,Diesel,Individual,Manual,Second Owner,11.0,5.833333333333333,Maruti
Toyota Etios Liva GD,2012.0,300000.0,50000.0,Diesel,Individual,Manual,Second Owner,14.0,6.0,Toyota
Tata Nano STD,2013.0,55000.0,25000.0,Petrol,Individual,Manual,Fourth & Above Owner,13.0,2.2,Tata
Hyundai Grand i10 Sportz,2016.0,350000.0,25000.0,Petrol,Individual,Manual,First Owner,10.0,14.0,Hyundai
Hyundai Grand i10 1.2 CRDi Asta,2019.0,755000.0,8000.0,Diesel,Individual,Manual,First Owner,7.0,94.375,Hyundai
Maruti Ertiga SHVS VDI,2017.0,720000.0,60000.0,Diesel,Individual,Manual,First Owner,9.0,12.0,Maruti
Mahindra Bolero SLX,2006.0,229999.0,200000.0,Diesel,Individual,Manual,Third Owner,20.0,1.149995,Mahindra
Mahindra Scorpio S7 140 BSIV,2018.0,1100000.0,20000.0,Diesel,Individual,Manual,First Owner,8.0,55.0,Mahindra
Volkswagen Polo Petrol Comfortline 1.2L,2013.0,400000.0,100000.0,Petrol,Individual,Manual,First Owner,13.0,4.0,Volkswagen
Unknown,2014.0,350000.0,70000.0,Petrol,Individual,Manual,Second Owner,12.0,5.0,Unknown
Chevrolet Beat Diesel PS,2012.0,159000.0,68000.0,Diesel,Dealer,Manual,First Owner,14.0,2.338235294117647,Chevrolet
Maruti Swift ZXi BSIV,2017.0,550000.0,38000.0,Petrol,Dealer,Manual,First Owner,9.0,14.473684210526315,Maruti
Maruti Ritz VDi,2013.0,335000.0,80000.0,Diesel,Dealer,Manual,First Owner,13.0,4.1875,Maruti
Tata Indigo CS Emax CNG GLX,2014.0,185000.0,72000.0,CNG,Dealer,Manual,First Owner,12.0,2.5694444444444446,Tata
Maruti Eeco 5 STR With AC Plus HTR CNG,2012.0,229999.0,60000.0,CNG,Dealer,Manual,First Owner,14.0,3.8333166666666667,Maruti
Maruti Estilo LXI,2014.0,225000.0,43000.0,Petrol,Dealer,Manual,First Owner,12.0,5.232558139534884,Maruti
Maruti Swift VXI with ABS,2007.0,250000.0,120000.0,Petrol,Individual,Manual,Second Owner,19.0,2.0833333333333335,Maruti
Tata Zest Quadrajet 1.3 XM,2015.0,400000.0,100000.0,Diesel,Individual,Manual,First Owner,11.0,4.0,Tata
Unknown,2014.0,470000.0,163000.0,Diesel,Individual,Manual,First Owner,12.0,2.8834355828220857,Unknown
Maruti Alto K10 VXI AGS Optional,2018.0,300000.0,25000.0,Petrol,Individual,Automatic,First Owner,8.0,12.0,Maruti
Maruti Alto LX,2011.0,145000.0,25000.0,Petrol,Individual,Manual,First Owner,15.0,5.8,Maruti
Maruti SX4 Vxi BSIII,2007.0,100000.0,90000.0,Petrol,Individual,Manual,Second Owner,19.0,1.1111111111111112,Maruti
Mahindra Scorpio SLE BSIV,2014.0,500000.0,70000.0,Diesel,Individual,Manual,Second Owner,12.0,7.142857142857143,Mahindra
Hyundai Santro Xing GLS CNG,2010.0,130000.0,98000.0,CNG,Individual,Manual,Second Owner,16.0,1.3265306122448979,Hyundai
Chevrolet Cruze LTZ,2010.0,240000.0,81925.0,Diesel,Individual,Manual,First Owner,16.0,2.929508696978944,Chevrolet
Ford Figo Diesel Celebration Edition,2013.0,150000.0,80000.0,Diesel,Individual,Manual,Second Owner,13.0,1.875,Ford
Renault KWID RXT Optional,2017.0,270000.0,40000.0,Petrol,Individual,Manual,First Owner,9.0,6.75,Renault
Maruti Swift Dzire VDI,2014.0,350000.0,90000.0,Diesel,Individual,Manual,First Owner,12.0,3.888888888888889,Maruti
Hyundai EON Era Plus,2012.0,200000.0,46000.0,Petrol,Individual,Manual,First Owner,14.0,4.3478260869565215,Hyundai
Mahindra XUV500 W6 2WD,2012.0,550000.0,80000.0,Diesel,Individual,Manual,First Owner,14.0,6.875,Mahindra
Renault KWID 1.0 RXT Optional,2018.0,325000.0,35000.0,Petrol,Individual,Manual,First Owner,8.0,9.285714285714286,Renault
Unknown,2017.0,860000.0,82080.0,Diesel,Individual,Automatic,First Owner,9.0,10.477582846003898,Unknown
Mahindra XUV500 W8 2WD,2012.0,600000.0,60000.0,Diesel,Individual,Manual,First Owner,14.0,10.0,Mahindra
Unknown,2009.0,125000.0,70000.0,Petrol,Individual,Manual,First Owner,17.0,1.7857142857142858,Unknown
Maruti 800 AC,2000.0,350000.0,40000.0,Petrol,Individual,Manual,Third Owner,26.0,8.75,Maruti
Chevrolet Tavera Neo 3 10 Seats BSIV,2010.0,300000.0,120000.0,Diesel,Individual,Manual,Third Owner,16.0,2.5,Chevrolet
Ford Fiesta 1.6 ZXi Duratec,2007.0,190000.0,60000.0,Petrol,Individual,Manual,Third Owner,19.0,3.1666666666666665,Ford
Maruti Ertiga VDI,2013.0,400000.0,110000.0,Diesel,Individual,Manual,First Owner,13.0,3.6363636363636362,Maruti
Tata Manza Aura Quadrajet BS IV,2011.0,260000.0,97000.0,Diesel,Individual,Manual,Second Owner,15.0,2.6804123711340204,Tata
Unknown,2017.0,400000.0,30000.0,Petrol,Individual,Manual,First Owner,9.0,13.333333333333334,Unknown
Hyundai i20 Sportz Petrol,2010.0,250000.0,60000.0,Petrol,Individual,Manual,First Owner,16.0,4.166666666666667,Hyundai
Hyundai Grand i10 1.2 Kappa Asta,2019.0,600000.0,60000.0,Petrol,Individual,Manual,First Owner,7.0,10.0,Hyundai
Maruti Zen Estilo VXI BSIV,2010.0,175000.0,52047.0,Petrol,Individual,Manual,First Owner,16.0,3.3623455722712166,Maruti
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2014.0,450000.0,200000.0,Petrol,Individual,Manual,First Owner,12.0,2.25,Toyota
Tata Tiago 1.2 Revotron XZA,2019.0,350000.0,15000.0,Petrol,Individual,Automatic,Second Owner,7.0,23.333333333333332,Tata
Maruti Vitara Brezza ZDi,2018.0,800000.0,50000.0,Diesel,Individual,Manual,First Owner,8.0,16.0,Maruti
Maruti Swift VXI BSIII,2011.0,250000.0,70000.0,Petrol,Individual,Manual,Second Owner,15.0,3.5714285714285716,Maruti
Maruti Swift VXI BSIV,2014.0,600000.0,10000.0,Petrol,Individual,Manual,First Owner,12.0,60.0,Maruti
Maruti Swift VDI BSIV,2017.0,600000.0,90000.0,Diesel,Individual,Manual,First Owner,9.0,6.666666666666667,Maruti
Maruti Alto 800 LXI,2016.0,130000.0,40000.0,Petrol,Individual,Manual,First Owner,10.0,3.25,Maruti
Maruti Wagon R LXI,2006.0,350000.0,62009.0,Petrol,Individual,Manual,Second Owner,20.0,5.644341950362044,Maruti
Hyundai i20 Active 1.2 S,2017.0,595000.0,33100.0,Petrol,Individual,Manual,Second Owner,9.0,17.97583081570997,Hyundai
Hyundai EON Era Plus,2014.0,190000.0,40000.0,Petrol,Individual,Manual,Second Owner,12.0,4.75,Hyundai
Hyundai Santro GLS I - Euro I,2014.0,50000.0,120000.0,Petrol,Individual,Manual,Second Owner,12.0,0.4166666666666667,Hyundai
Maruti Wagon R LXI Minor,2007.0,95000.0,60000.0,Petrol,Individual,Manual,First Owner,19.0,1.5833333333333333,Maruti
Tata Safari Storme VX,2016.0,1000000.0,70000.0,Diesel,Individual,Manual,First Owner,10.0,14.285714285714286,Tata
Mahindra Scorpio REV 116,2006.0,220000.0,220000.0,Petrol,Individual,Manual,Second Owner,20.0,1.0,Mahindra
Mahindra Bolero SLX,2010.0,400000.0,50000.0,Diesel,Individual,Manual,First Owner,16.0,8.0,Mahindra
Datsun GO Plus A,2015.0,315000.0,45000.0,Petrol,Individual,Manual,Second Owner,11.0,7.0,Datsun
Toyota Fortuner 4x4 MT,2014.0,1000000.0,110000.0,Diesel,Individual,Manual,First Owner,12.0,9.090909090909092,Toyota
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,500000.0,49000.0,Diesel,Individual,Manual,First Owner,12.0,10.204081632653061,Ford
Mahindra XUV500 W11 AT BSIV,2018.0,1600000.0,35000.0,Diesel,Individual,Automatic,First Owner,8.0,45.714285714285715,Mahindra
Mahindra Supro VX 8 Str,2017.0,500000.0,160000.0,Diesel,Individual,Manual,First Owner,9.0,3.125,Mahindra
Maruti Alto LX,2007.0,70000.0,180000.0,Petrol,Individual,Manual,Third Owner,19.0,0.3888888888888889,Maruti
Maruti 800 AC,2014.0,105000.0,60000.0,Petrol,Individual,Manual,Second Owner,12.0,1.75,Maruti
Ford Endeavour 2.5L 4X2 MT,2008.0,400000.0,110000.0,Diesel,Individual,Manual,First Owner,18.0,3.6363636363636362,Ford
Maruti Wagon R LXI,2004.0,80000.0,60000.0,Petrol,Individual,Manual,Third Owner,22.0,1.3333333333333333,Maruti
Maruti Alto 800 VXI,2014.0,300000.0,30000.0,Petrol,Individual,Manual,First Owner,12.0,10.0,Maruti
Mahindra KUV 100 D75 K2,2017.0,409999.0,40000.0,Petrol,Individual,Manual,First Owner,9.0,10.249975,Mahindra
Unknown,2014.0,250000.0,70000.0,Petrol,Individual,Manual,First Owner,12.0,3.5714285714285716,Unknown
Tata New Safari DICOR 2.2 EX 4x2,2010.0,250000.0,120000.0,Diesel,Individual,Manual,Second Owner,16.0,2.0833333333333335,Tata
Maruti Swift Dzire VDI,2012.0,215000.0,80000.0,Diesel,Individual,Manual,Third Owner,14.0,2.6875,Maruti
Toyota Fortuner 4x4 MT,2015.0,1400000.0,120000.0,Diesel,Individual,Manual,First Owner,11.0,11.666666666666666,Toyota
Honda Brio 1.2 VX MT,2018.0,475000.0,20000.0,Petrol,Individual,Manual,First Owner,8.0,23.75,Honda
Honda Brio 1.2 VX MT,2018.0,475000.0,22000.0,Petrol,Individual,Manual,First Owner,8.0,21.59090909090909,Honda
Chevrolet Spark 1.0 LS,2008.0,75000.0,35000.0,Petrol,Individual,Manual,Second Owner,18.0,2.142857142857143,Chevrolet
Chevrolet Sail Hatchback LS ABS,2013.0,200000.0,120000.0,Diesel,Individual,Manual,Second Owner,13.0,1.6666666666666667,Chevrolet
Tata Tiago NRG Petrol,2019.0,575000.0,8000.0,Petrol,Individual,Manual,First Owner,7.0,71.875,Tata
Maruti Ritz VDi,2014.0,150000.0,40000.0,Diesel,Individual,Manual,Second Owner,12.0,3.75,Maruti
Maruti Vitara Brezza ZDi Plus,2018.0,850000.0,10000.0,Petrol,Individual,Manual,First Owner,8.0,85.0,Maruti
Hyundai Santro Era,2019.0,350000.0,30000.0,Petrol,Individual,Manual,First Owner,7.0,11.666666666666666,Hyundai
